AuthorID,Author,Date,Content,Attachments,Reactions
"169786952432746498","mithro_","2025-09-23T00:28:21.2810000+00:00","@Andrew Wingate - This look okay?","","💜 (1)"
"756011607603019777","anfroholic","2025-09-23T02:10:49.9080000+00:00","Hey everyone, like Tim mentioned, we’re building a die-sorting robot!  

To give you a sense of scale, here’s what one run looks like:  
- 50 full wafers  
- 28 reticle shots (each a “group photo” of all projects) per wafer  
- 40 unique projects per reticle shot  
- Add it up and you get **56,000 project dies**  
- Each die is about the size of a few grains of rice: 3.88 mm × 5.08 mm  
- Laid out flat, that’s over 8 ft² (0.8 m²) of silicon — basically a coffee table made of chips  

In electronics manufacturing, tape-and-reel is the standard way to package components, so that’s our target. We looked at wafer packs (think plastic ice cube trays for chips) and gel packs, but reels make the most sense at this scale.  

The wafers will arrive pre-sliced and mounted on tape frames. With so many dies to handle, we’re going straight from wafer to reel — no detours.  

I can’t wait to see all the designs people come up with, and I’ll keep posting updates as this project rolls forward (pun intended).","",""
"169786952432746498","mithro_","2025-09-23T02:13:44.7360000+00:00","@Andrew Wingate - 3.88 mm x 5.08mm is a lot bigger than a fingernail clipping unless your not clipping your fingernails a normal amount 😛","","😂 (1)"
"756011607603019777","anfroholic","2025-09-23T02:15:25.2400000+00:00","Yeah.. it's kinda close in sq units. it's a thumbnail at 1mm","",""
"756011607603019777","anfroholic","2025-09-23T02:21:15.5060000+00:00","These are very early models, just exploring how all the pieces might fit together into a compact machine; after all, this whole setup has to ship to Singapore!  

The concept is straightforward: the wafer sits right in the center, surrounded by 40 tape-and-reel stations (20 on each side). Each station will load a specific die into its own reel and then seal it up with protective film, ready for shipping :)","https://cdn.discordapp.com/attachments/1419841819138854993/1419871205225402441/image.png?ex=691b2f5b&is=6919dddb&hm=baf275ca0ce939d352f4fd1f65078f5ef1a46979782a70717c1b83b8452f94d7&,https://cdn.discordapp.com/attachments/1419841819138854993/1419871205866995775/image.png?ex=691b2f5b&is=6919dddb&hm=9bf615d9fe9c04b261a987bea96afa9cd38079cf0cdeb579c0cc30e0b8e18a77&","wowtherebuddy (1)"
"169786952432746498","mithro_","2025-09-23T22:47:21.0050000+00:00","https://docs.google.com/document/d/1dXzGoGS7ERWlQNyJ9aNEIOZe-R9AS1tskxvqsQ3FO48/edit?tab=t.0","",""
"169786952432746498","mithro_","2025-09-23T22:47:49.5170000+00:00","https://docs.google.com/spreadsheets/d/1coUm6J2RCxoX6v4eKYzD-owmuKActA8mDBkgD4J9ECg/edit?gid=196570729#gid=196570729","",""
"169786952432746498","mithro_","2025-09-23T23:58:54.6920000+00:00","","https://cdn.discordapp.com/attachments/1419841819138854993/1420197770949689384/image.png?ex=691b0dfe&is=6919bc7e&hm=495596ec6455d4b7aa87e1a3210c532fcd6ecec62bc44eaf3283664452956ca4&",""
"169786952432746498","mithro_","2025-09-24T00:08:51.5610000+00:00","","https://cdn.discordapp.com/attachments/1419841819138854993/1420200274395664444/image.png?ex=691b1053&is=6919bed3&hm=72f0ec731f5ed6e7b3d4cf6b9c96ccdbe21b3f0884e7c6b87574a7eb3bc190f3&",""
"169786952432746498","mithro_","2025-09-24T02:08:03.2810000+00:00","","https://cdn.discordapp.com/attachments/1419841819138854993/1420230271009296506/wafer_die_labels.png?ex=691b2c43&is=6919dac3&hm=6f2e3219794547dd960845398de76d1a8cf0c841bb2c073098e77bb07c8ed9ef&",""
